,filename,gender,sampling_rate,dialect,source,mic_type,pitch,intonation
4675,./audio_data/mcgill/MK/MK62_03.wav,male,48000,Canadian English,McGill,stereo mic,132.83727255474722,24.505763469045128
4676,./audio_data/mcgill/MK/MK62_01.wav,male,48000,Canadian English,McGill,stereo mic,121.72530095753466,15.662496728830101
4677,./audio_data/mcgill/MK/MK65_08.wav,male,48000,Canadian English,McGill,stereo mic,145.25970052464635,26.58848548661416
4678,./audio_data/mcgill/MK/MK65_09.wav,male,48000,Canadian English,McGill,stereo mic,131.55249223700693,18.977353910658152
4679,./audio_data/mcgill/MK/MK62_04.wav,male,48000,Canadian English,McGill,stereo mic,137.33055784842196,25.699162510873528
4680,./audio_data/mcgill/MK/MK62_10.wav,male,48000,Canadian English,McGill,stereo mic,122.30464365510281,13.008471617629807
4681,./audio_data/mcgill/MK/MK62_05.wav,male,48000,Canadian English,McGill,stereo mic,139.86384890137765,27.45211228761632
4682,./audio_data/mcgill/MK/MK62_07.wav,male,48000,Canadian English,McGill,stereo mic,129.63642915692023,16.716064098228617
4683,./audio_data/mcgill/MK/MK62_06.wav,male,48000,Canadian English,McGill,stereo mic,136.56199092772647,25.298839325439477
4684,./audio_data/mcgill/MB/MB07_06.wav,male,48000,Canadian English,McGill,stereo mic,122.28466908032357,10.060067400035447
4685,./audio_data/mcgill/MB/MB09_03.wav,male,48000,Canadian English,McGill,stereo mic,125.38239105006276,18.137117798798492
4686,./audio_data/mcgill/MB/MB09_02.wav,male,48000,Canadian English,McGill,stereo mic,130.09261020457768,12.797430830510436
4687,./audio_data/mcgill/MB/MB07_07.wav,male,48000,Canadian English,McGill,stereo mic,122.15938726085353,12.712975279817883
4688,./audio_data/mcgill/MB/MB07_05.wav,male,48000,Canadian English,McGill,stereo mic,123.42438886995421,13.059958557209983
4689,./audio_data/mcgill/MB/MB10_09.wav,male,48000,Canadian English,McGill,stereo mic,141.13859096290355,20.67108858522711
4690,./audio_data/mcgill/MB/MB10_08.wav,male,48000,Canadian English,McGill,stereo mic,131.26698387322688,16.836532178342093
4691,./audio_data/mcgill/MB/MB09_01.wav,male,48000,Canadian English,McGill,stereo mic,138.8569962873376,36.037921654351436
4692,./audio_data/mcgill/MB/MB07_04.wav,male,48000,Canadian English,McGill,stereo mic,122.61531612342785,10.474256922562756
4693,./audio_data/mcgill/MB/MB07_10.wav,male,48000,Canadian English,McGill,stereo mic,125.17105401400256,32.090874395121205
4694,./audio_data/mcgill/MB/MB09_05.wav,male,48000,Canadian English,McGill,stereo mic,127.4561286244209,15.39018886183441
4695,./audio_data/mcgill/MB/MB12_09.wav,male,48000,Canadian English,McGill,stereo mic,126.68554109153028,12.183830897479506
4696,./audio_data/mcgill/MB/MB12_08.wav,male,48000,Canadian English,McGill,stereo mic,127.85543530418127,14.86260131288164
4697,./audio_data/mcgill/MB/MB07_01.wav,male,48000,Canadian English,McGill,stereo mic,128.69928123592342,12.794796623317241
4698,./audio_data/mcgill/MB/MB09_10.wav,male,48000,Canadian English,McGill,stereo mic,137.81454883800748,18.723834490251505
4699,./audio_data/mcgill/MB/MB09_04.wav,male,48000,Canadian English,McGill,stereo mic,129.88665007730043,13.89292497477988
4700,./audio_data/mcgill/MB/MB09_06.wav,male,48000,Canadian English,McGill,stereo mic,130.71033440197382,14.416990533151177
4701,./audio_data/mcgill/MB/MB07_03.wav,male,48000,Canadian English,McGill,stereo mic,120.86881209277726,12.32665141292681
4702,./audio_data/mcgill/MB/MB07_02.wav,male,48000,Canadian English,McGill,stereo mic,125.78760446640034,16.259612503837634
4703,./audio_data/mcgill/MB/MB09_07.wav,male,48000,Canadian English,McGill,stereo mic,130.86914729285567,14.461741467426394
4704,./audio_data/mcgill/MB/MB08_08.wav,male,48000,Canadian English,McGill,stereo mic,128.30197156368286,12.91969871879269
4705,./audio_data/mcgill/MB/MB11_01.wav,male,48000,Canadian English,McGill,stereo mic,129.32140657291677,18.152559373711277
4706,./audio_data/mcgill/MB/MB08_09.wav,male,48000,Canadian English,McGill,stereo mic,130.58418980811578,16.20817062944804
4707,./audio_data/mcgill/MB/MB11_02.wav,male,48000,Canadian English,McGill,stereo mic,121.6168641890255,12.446654535809717
4708,./audio_data/mcgill/MB/MB11_03.wav,male,48000,Canadian English,McGill,stereo mic,121.41422954878622,12.335965025212811
4709,./audio_data/mcgill/MB/MB11_07.wav,male,48000,Canadian English,McGill,stereo mic,122.11306528471873,13.548611066665105
4710,./audio_data/mcgill/MB/MB11_06.wav,male,48000,Canadian English,McGill,stereo mic,130.14940599991402,18.212675600095448
4711,./audio_data/mcgill/MB/MB11_10.wav,male,48000,Canadian English,McGill,stereo mic,126.66776771747084,17.88685251998499
4712,./audio_data/mcgill/MB/MB11_04.wav,male,48000,Canadian English,McGill,stereo mic,126.49780628558275,18.824122366701626
4713,./audio_data/mcgill/MB/MB11_05.wav,male,48000,Canadian English,McGill,stereo mic,131.39453426327327,20.666230076110832
4714,./audio_data/mcgill/MB/MB08_01.wav,male,48000,Canadian English,McGill,stereo mic,123.52256093541405,23.96988783236753
4715,./audio_data/mcgill/MB/MB11_08.wav,male,48000,Canadian English,McGill,stereo mic,123.01621085164001,11.773553239771633
4716,./audio_data/mcgill/MB/MB11_09.wav,male,48000,Canadian English,McGill,stereo mic,121.22598160217215,14.573126365025022
4717,./audio_data/mcgill/MB/MB08_02.wav,male,48000,Canadian English,McGill,stereo mic,126.30832026091242,17.999110385232104
4718,./audio_data/mcgill/MB/MB08_03.wav,male,48000,Canadian English,McGill,stereo mic,124.82392677192358,14.051072830858152
4719,./audio_data/mcgill/MB/MB08_07.wav,male,48000,Canadian English,McGill,stereo mic,127.66814706999205,13.315494145277851
4720,./audio_data/mcgill/MB/MB08_06.wav,male,48000,Canadian English,McGill,stereo mic,136.19173931219632,36.18842962434462
4721,./audio_data/mcgill/MB/MB08_04.wav,male,48000,Canadian English,McGill,stereo mic,121.29998211561832,12.576348069827562
4722,./audio_data/mcgill/MB/MB08_10.wav,male,48000,Canadian English,McGill,stereo mic,134.4944307216773,20.23734452045107
4723,./audio_data/mcgill/MB/MB08_05.wav,male,48000,Canadian English,McGill,stereo mic,127.27643978709482,17.882394474328752
4724,./audio_data/mcgill/MB/MB10_03.wav,male,48000,Canadian English,McGill,stereo mic,132.23903949899054,13.59907054726417
4725,./audio_data/mcgill/MB/MB12_06.wav,male,48000,Canadian English,McGill,stereo mic,135.25318769858555,39.56520680847155
4726,./audio_data/mcgill/MB/MB12_07.wav,male,48000,Canadian English,McGill,stereo mic,124.06172453280051,20.13166149154642
4727,./audio_data/mcgill/MB/MB10_02.wav,male,48000,Canadian English,McGill,stereo mic,133.9657679517975,22.40715988972387
4728,./audio_data/mcgill/MB/MB09_09.wav,male,48000,Canadian English,McGill,stereo mic,131.6987297662467,13.12274876933672
4729,./audio_data/mcgill/MB/MB12_05.wav,male,48000,Canadian English,McGill,stereo mic,131.1508434374598,33.79530976716211
4730,./audio_data/mcgill/MB/MB12_04.wav,male,48000,Canadian English,McGill,stereo mic,124.83380044646458,16.162749761418485
4731,./audio_data/mcgill/MB/MB12_10.wav,male,48000,Canadian English,McGill,stereo mic,124.69865253125698,29.59764855720441
4732,./audio_data/mcgill/MB/MB10_01.wav,male,48000,Canadian English,McGill,stereo mic,130.88184789762494,13.839085683728483
4733,./audio_data/mcgill/MB/MB09_08.wav,male,48000,Canadian English,McGill,stereo mic,134.04334387832924,16.666238233079554
4734,./audio_data/mcgill/MB/MB07_09.wav,male,48000,Canadian English,McGill,stereo mic,125.81091809147512,13.729619179548976
4735,./audio_data/mcgill/MB/MB10_05.wav,male,48000,Canadian English,McGill,stereo mic,141.1715353089961,18.33673021694318
4736,./audio_data/mcgill/MB/MB12_01.wav,male,48000,Canadian English,McGill,stereo mic,132.45263503253625,17.45349418024311
4737,./audio_data/mcgill/MB/MB10_04.wav,male,48000,Canadian English,McGill,stereo mic,134.5579095303005,12.503421491475276
4738,./audio_data/mcgill/MB/MB10_10.wav,male,48000,Canadian English,McGill,stereo mic,136.6708575964127,27.88067504623334
4739,./audio_data/mcgill/MB/MB07_08.wav,male,48000,Canadian English,McGill,stereo mic,121.82210181342812,13.10465306840264
4740,./audio_data/mcgill/MB/MB10_06.wav,male,48000,Canadian English,McGill,stereo mic,129.3901178843404,13.36624142436152
4741,./audio_data/mcgill/MB/MB12_03.wav,male,48000,Canadian English,McGill,stereo mic,127.8144298472846,16.140341627120073
4742,./audio_data/mcgill/MB/MB12_02.wav,male,48000,Canadian English,McGill,stereo mic,126.64527180133675,15.45239116503989
4743,./audio_data/mcgill/MB/MB10_07.wav,male,48000,Canadian English,McGill,stereo mic,130.51794426767404,18.612809051471448
4744,./audio_data/mcgill/MD/MD22_09.wav,male,48000,Canadian English,McGill,stereo mic,115.32146320313782,17.490050737185175
4745,./audio_data/mcgill/MD/MD22_08.wav,male,48000,Canadian English,McGill,stereo mic,132.7587353239963,24.968352187448897
4746,./audio_data/mcgill/MD/MD20_09.wav,male,48000,Canadian English,McGill,stereo mic,105.4239115590917,15.887359060967357
4747,./audio_data/mcgill/MD/MD20_08.wav,male,48000,Canadian English,McGill,stereo mic,118.7294031384621,22.242581887595755
4748,./audio_data/mcgill/MD/MD21_04.wav,male,48000,Canadian English,McGill,stereo mic,109.25843973582226,20.576921158946302
4749,./audio_data/mcgill/MD/MD21_10.wav,male,48000,Canadian English,McGill,stereo mic,116.83468640871378,30.82604647045625
4750,./audio_data/mcgill/MD/MD23_01.wav,male,48000,Canadian English,McGill,stereo mic,119.52446825664958,30.527916131546938
4751,./audio_data/mcgill/MD/MD24_08.wav,male,48000,Canadian English,McGill,stereo mic,122.73132443149761,22.990752451567275
4752,./audio_data/mcgill/MD/MD24_09.wav,male,48000,Canadian English,McGill,stereo mic,112.3518933476774,19.970988699769975
4753,./audio_data/mcgill/MD/MD21_05.wav,male,48000,Canadian English,McGill,stereo mic,116.94683899897754,27.39277547544983
4754,./audio_data/mcgill/MD/MD19_01.wav,male,48000,Canadian English,McGill,stereo mic,104.81079972039542,20.839253527032508
4755,./audio_data/mcgill/MD/MD19_03.wav,male,48000,Canadian English,McGill,stereo mic,106.00445219306206,22.070614009192962
4756,./audio_data/mcgill/MD/MD21_07.wav,male,48000,Canadian English,McGill,stereo mic,113.37325013230779,22.73125443626415
4757,./audio_data/mcgill/MD/MD23_02.wav,male,48000,Canadian English,McGill,stereo mic,122.09114737287382,31.7917910722515
4758,./audio_data/mcgill/MD/MD23_03.wav,male,48000,Canadian English,McGill,stereo mic,123.10500292252524,37.01856859377911
4759,./audio_data/mcgill/MD/MD21_06.wav,male,48000,Canadian English,McGill,stereo mic,115.38226493204924,22.45817344559035
4760,./audio_data/mcgill/MD/MD19_02.wav,male,48000,Canadian English,McGill,stereo mic,109.37599824363333,26.863926074835508
4761,./audio_data/mcgill/MD/MD19_06.wav,male,48000,Canadian English,McGill,stereo mic,108.20729601942233,21.445308441813648
4762,./audio_data/mcgill/MD/MD21_02.wav,male,48000,Canadian English,McGill,stereo mic,113.76802273265349,21.02781746841377
4763,./audio_data/mcgill/MD/MD23_07.wav,male,48000,Canadian English,McGill,stereo mic,117.61646327687305,31.86116492450807
4764,./audio_data/mcgill/MD/MD23_06.wav,male,48000,Canadian English,McGill,stereo mic,129.6469115525501,40.194561503520625
4765,./audio_data/mcgill/MD/MD21_03.wav,male,48000,Canadian English,McGill,stereo mic,113.02429922899474,25.642259768348453
4766,./audio_data/mcgill/MD/MD19_07.wav,male,48000,Canadian English,McGill,stereo mic,111.66300194018686,17.8065116641736
4767,./audio_data/mcgill/MD/MD19_05.wav,male,48000,Canadian English,McGill,stereo mic,109.57996674413917,21.410805110854255
4768,./audio_data/mcgill/MD/MD21_01.wav,male,48000,Canadian English,McGill,stereo mic,114.56421677044405,21.31066049854107
4769,./audio_data/mcgill/MD/MD23_04.wav,male,48000,Canadian English,McGill,stereo mic,115.85791782859954,24.738830856700723
4770,./audio_data/mcgill/MD/MD23_10.wav,male,48000,Canadian English,McGill,stereo mic,119.7707035847223,18.558020271820933
4771,./audio_data/mcgill/MD/MD23_05.wav,male,48000,Canadian English,McGill,stereo mic,119.99689257169572,24.730419687794264
4772,./audio_data/mcgill/MD/MD19_10.wav,male,48000,Canadian English,McGill,stereo mic,104.55424735405525,17.774945181674607
4773,./audio_data/mcgill/MD/MD19_04.wav,male,48000,Canadian English,McGill,stereo mic,105.86129039889559,18.560068299718875
4774,./audio_data/mcgill/MD/MD19_09.wav,male,48000,Canadian English,McGill,stereo mic,109.52145654636271,21.7986042726306
4775,./audio_data/mcgill/MD/MD24_01.wav,male,48000,Canadian English,McGill,stereo mic,137.09934732769815,26.29539486358635
4776,./audio_data/mcgill/MD/MD23_08.wav,male,48000,Canadian English,McGill,stereo mic,119.88871272895356,23.036953898501846
4777,./audio_data/mcgill/MD/MD23_09.wav,male,48000,Canadian English,McGill,stereo mic,135.57018648062962,26.546381490678137
4778,./audio_data/mcgill/MD/MD19_08.wav,male,48000,Canadian English,McGill,stereo mic,114.59751027516305,21.154465406014516
4779,./audio_data/mcgill/MD/MD24_02.wav,male,48000,Canadian English,McGill,stereo mic,147.63150753572813,21.885906041951934
4780,./audio_data/mcgill/MD/MD24_03.wav,male,48000,Canadian English,McGill,stereo mic,121.57839224990387,21.874836271283485
4781,./audio_data/mcgill/MD/MD24_07.wav,male,48000,Canadian English,McGill,stereo mic,122.93353079469794,22.527675955730544
4782,./audio_data/mcgill/MD/MD24_06.wav,male,48000,Canadian English,McGill,stereo mic,125.84785280934814,21.922930295327472
4783,./audio_data/mcgill/MD/MD21_08.wav,male,48000,Canadian English,McGill,stereo mic,118.4416377208637,21.601678383691905
4784,./audio_data/mcgill/MD/MD24_10.wav,male,48000,Canadian English,McGill,stereo mic,112.9422848493296,15.093140281148095
4785,./audio_data/mcgill/MD/MD24_04.wav,male,48000,Canadian English,McGill,stereo mic,124.90210776342171,22.91003121455549
4786,./audio_data/mcgill/MD/MD24_05.wav,male,48000,Canadian English,McGill,stereo mic,123.12978799403487,18.778595283642435
4787,./audio_data/mcgill/MD/MD21_09.wav,male,48000,Canadian English,McGill,stereo mic,113.75717144735297,17.829911814411872
4788,./audio_data/mcgill/MD/MD22_03.wav,male,48000,Canadian English,McGill,stereo mic,116.11383482870266,19.090612074549924
4789,./audio_data/mcgill/MD/MD20_06.wav,male,48000,Canadian English,McGill,stereo mic,108.69280334863102,28.27686479181581
4790,./audio_data/mcgill/MD/MD20_07.wav,male,48000,Canadian English,McGill,stereo mic,108.08246682773472,19.942237463387404
4791,./audio_data/mcgill/MD/MD22_02.wav,male,48000,Canadian English,McGill,stereo mic,124.92788511436848,27.420243713757134
4792,./audio_data/mcgill/MD/MD20_05.wav,male,48000,Canadian English,McGill,stereo mic,111.48806717011982,23.90733848946146
4793,./audio_data/mcgill/MD/MD20_10.wav,male,48000,Canadian English,McGill,stereo mic,117.01560903827551,19.245802900475006
4794,./audio_data/mcgill/MD/MD20_04.wav,male,48000,Canadian English,McGill,stereo mic,124.1909300682378,27.742014251674597
4795,./audio_data/mcgill/MD/MD22_01.wav,male,48000,Canadian English,McGill,stereo mic,116.61790540527761,23.347894085229356
4796,./audio_data/mcgill/MD/MD22_05.wav,male,48000,Canadian English,McGill,stereo mic,116.95804928792556,25.456778270956722
4797,./audio_data/mcgill/MD/MD20_01.wav,male,48000,Canadian English,McGill,stereo mic,128.03485104716324,46.58669847375741
4798,./audio_data/mcgill/MD/MD22_10.wav,male,48000,Canadian English,McGill,stereo mic,115.45496310166074,30.472925990049795
4799,./audio_data/mcgill/MD/MD22_04.wav,male,48000,Canadian English,McGill,stereo mic,119.29639213824284,28.571082699250905
4800,./audio_data/mcgill/MD/MD22_06.wav,male,48000,Canadian English,McGill,stereo mic,111.32590507982876,15.381732807669056
4801,./audio_data/mcgill/MD/MD20_03.wav,male,48000,Canadian English,McGill,stereo mic,110.77632676327535,20.585339617304488
4802,./audio_data/mcgill/MD/MD20_02.wav,male,48000,Canadian English,McGill,stereo mic,115.7000260097956,30.975235514157703
4803,./audio_data/mcgill/MD/MD22_07.wav,male,48000,Canadian English,McGill,stereo mic,125.94829668514384,27.334856445903405
4804,./audio_data/mcgill/MC/MC17_03.wav,male,48000,Canadian English,McGill,stereo mic,128.88695957150932,15.842551882815146
4805,./audio_data/mcgill/MC/MC15_06.wav,male,48000,Canadian English,McGill,stereo mic,131.65347176907738,14.985134719532793
4806,./audio_data/mcgill/MC/MC15_07.wav,male,48000,Canadian English,McGill,stereo mic,124.94745105753314,14.722873833188915
4807,./audio_data/mcgill/MC/MC17_02.wav,male,48000,Canadian English,McGill,stereo mic,123.195422133178,11.902177291555999
4808,./audio_data/mcgill/MC/MC15_05.wav,male,48000,Canadian English,McGill,stereo mic,124.86867033548268,14.831634834292442
4809,./audio_data/mcgill/MC/MC15_04.wav,male,48000,Canadian English,McGill,stereo mic,122.15578582024897,11.79061595965089
4810,./audio_data/mcgill/MC/MC15_10.wav,male,48000,Canadian English,McGill,stereo mic,121.27591692387603,10.336200354705406
4811,./audio_data/mcgill/MC/MC17_01.wav,male,48000,Canadian English,McGill,stereo mic,123.18361023902324,18.426560685837476
4812,./audio_data/mcgill/MC/MC17_05.wav,male,48000,Canadian English,McGill,stereo mic,123.83790209708384,11.566268932422693
4813,./audio_data/mcgill/MC/MC15_01.wav,male,48000,Canadian English,McGill,stereo mic,135.81567418789749,27.189178227958603
4814,./audio_data/mcgill/MC/MC17_04.wav,male,48000,Canadian English,McGill,stereo mic,131.0539171242925,21.306247655146258
4815,./audio_data/mcgill/MC/MC17_10.wav,male,48000,Canadian English,McGill,stereo mic,127.55224457148456,17.172880595499134
4816,./audio_data/mcgill/MC/MC17_06.wav,male,48000,Canadian English,McGill,stereo mic,126.68667598611178,22.23144134113441
4817,./audio_data/mcgill/MC/MC15_03.wav,male,48000,Canadian English,McGill,stereo mic,122.7369271439283,13.358946655320265
4818,./audio_data/mcgill/MC/MC15_02.wav,male,48000,Canadian English,McGill,stereo mic,124.22989156534994,13.732501787560867
4819,./audio_data/mcgill/MC/MC17_07.wav,male,48000,Canadian English,McGill,stereo mic,120.69633509781828,14.89841717552971
4820,./audio_data/mcgill/MC/MC13_04.wav,male,48000,Canadian English,McGill,stereo mic,122.307145988755,12.92000566259116
4821,./audio_data/mcgill/MC/MC13_10.wav,male,48000,Canadian English,McGill,stereo mic,129.55773700234866,32.13255806399234
4822,./audio_data/mcgill/MC/MC16_08.wav,male,48000,Canadian English,McGill,stereo mic,125.81425884050437,12.60694411316318
4823,./audio_data/mcgill/MC/MC16_09.wav,male,48000,Canadian English,McGill,stereo mic,133.911128010768,15.396094577313145
4824,./audio_data/mcgill/MC/MC13_05.wav,male,48000,Canadian English,McGill,stereo mic,119.15540494482323,11.302937377506954
4825,./audio_data/mcgill/MC/MC13_07.wav,male,48000,Canadian English,McGill,stereo mic,125.31612034575978,12.944237804268035
4826,./audio_data/mcgill/MC/MC13_06.wav,male,48000,Canadian English,McGill,stereo mic,122.81808346660428,12.358978810795975
4827,./audio_data/mcgill/MC/MC13_02.wav,male,48000,Canadian English,McGill,stereo mic,127.99795378492253,15.201206899121635
4828,./audio_data/mcgill/MC/MC13_03.wav,male,48000,Canadian English,McGill,stereo mic,117.90644923146523,10.464754063085975
4829,./audio_data/mcgill/MC/MC14_08.wav,male,48000,Canadian English,McGill,stereo mic,127.45609461207057,16.33936246647511
4830,./audio_data/mcgill/MC/MC13_01.wav,male,48000,Canadian English,McGill,stereo mic,130.43237047997667,18.235449311895643
4831,./audio_data/mcgill/MC/MC18_08.wav,male,48000,Canadian English,McGill,stereo mic,122.45482641755171,11.255577281164628
4832,./audio_data/mcgill/MC/MC18_09.wav,male,48000,Canadian English,McGill,stereo mic,124.03158749456615,15.70400963306934
4833,./audio_data/mcgill/MC/MC14_09.wav,male,48000,Canadian English,McGill,stereo mic,125.51477549600102,14.866967163100265
4834,./audio_data/mcgill/MC/MC14_10.wav,male,48000,Canadian English,McGill,stereo mic,125.82334562094111,10.166912752406216
4835,./audio_data/mcgill/MC/MC14_04.wav,male,48000,Canadian English,McGill,stereo mic,126.12166157527712,15.14256073976156
4836,./audio_data/mcgill/MC/MC18_04.wav,male,48000,Canadian English,McGill,stereo mic,123.89535503305561,12.00954810366305
4837,./audio_data/mcgill/MC/MC18_10.wav,male,48000,Canadian English,McGill,stereo mic,133.4052055080019,16.098332684638216
4838,./audio_data/mcgill/MC/MC16_01.wav,male,48000,Canadian English,McGill,stereo mic,131.43270869329717,19.528867583206512
4839,./audio_data/mcgill/MC/MC18_05.wav,male,48000,Canadian English,McGill,stereo mic,132.18963859601013,17.249856012623958
4840,./audio_data/mcgill/MC/MC14_05.wav,male,48000,Canadian English,McGill,stereo mic,124.58239976864311,13.948700552894323
4841,./audio_data/mcgill/MC/MC14_07.wav,male,48000,Canadian English,McGill,stereo mic,126.72349266473435,12.816146727327494
4842,./audio_data/mcgill/MC/MC18_07.wav,male,48000,Canadian English,McGill,stereo mic,125.00325507867248,12.982694840884538
4843,./audio_data/mcgill/MC/MC16_02.wav,male,48000,Canadian English,McGill,stereo mic,127.67919724336215,17.103032553993476
4844,./audio_data/mcgill/MC/MC16_03.wav,male,48000,Canadian English,McGill,stereo mic,128.53325145724642,17.558342209776967
4845,./audio_data/mcgill/MC/MC18_06.wav,male,48000,Canadian English,McGill,stereo mic,128.59952383676858,19.812625324972167
4846,./audio_data/mcgill/MC/MC14_06.wav,male,48000,Canadian English,McGill,stereo mic,130.2470925794436,17.736194353889047
4847,./audio_data/mcgill/MC/MC14_02.wav,male,48000,Canadian English,McGill,stereo mic,123.82605303584917,12.877780636492151
4848,./audio_data/mcgill/MC/MC16_07.wav,male,48000,Canadian English,McGill,stereo mic,125.92655937729307,12.465990765749446
4849,./audio_data/mcgill/MC/MC18_02.wav,male,48000,Canadian English,McGill,stereo mic,127.49401121381048,31.271478243225054
4850,./audio_data/mcgill/MC/MC18_03.wav,male,48000,Canadian English,McGill,stereo mic,117.17003136174462,7.4857106413579695
4851,./audio_data/mcgill/MC/MC16_06.wav,male,48000,Canadian English,McGill,stereo mic,129.04497895209923,16.849508628455656
4852,./audio_data/mcgill/MC/MC14_03.wav,male,48000,Canadian English,McGill,stereo mic,122.4754829568433,13.252457876461378
4853,./audio_data/mcgill/MC/MC13_08.wav,male,48000,Canadian English,McGill,stereo mic,126.69378175575865,11.166755022678837
4854,./audio_data/mcgill/MC/MC14_01.wav,male,48000,Canadian English,McGill,stereo mic,120.33430379691183,14.096610615330606
4855,./audio_data/mcgill/MC/MC16_10.wav,male,48000,Canadian English,McGill,stereo mic,122.88029958628425,15.802138000836287
4856,./audio_data/mcgill/MC/MC16_04.wav,male,48000,Canadian English,McGill,stereo mic,131.011402919583,19.961877941920317
4857,./audio_data/mcgill/MC/MC18_01.wav,male,48000,Canadian English,McGill,stereo mic,126.1793947678972,24.601034750561446
4858,./audio_data/mcgill/MC/MC16_05.wav,male,48000,Canadian English,McGill,stereo mic,128.80128387846452,14.86688862924703
4859,./audio_data/mcgill/MC/MC13_09.wav,male,48000,Canadian English,McGill,stereo mic,125.24680094165576,15.90816010058404
4860,./audio_data/mcgill/MC/MC17_09.wav,male,48000,Canadian English,McGill,stereo mic,128.81779384509943,16.644743378008755
4861,./audio_data/mcgill/MC/MC17_08.wav,male,48000,Canadian English,McGill,stereo mic,133.7505415137091,23.750803547183054
4862,./audio_data/mcgill/MC/MC15_09.wav,male,48000,Canadian English,McGill,stereo mic,130.2703059984802,17.002580876742382
4863,./audio_data/mcgill/MC/MC15_08.wav,male,48000,Canadian English,McGill,stereo mic,119.28709738219948,12.332673924338259
4864,./audio_data/mcgill/MJ/MJ58_09.wav,male,48000,Canadian English,McGill,stereo mic,99.24294736186155,11.42530879370539
4865,./audio_data/mcgill/MJ/MJ58_08.wav,male,48000,Canadian English,McGill,stereo mic,106.70680150127525,10.40054111676261
4866,./audio_data/mcgill/MJ/MJ56_09.wav,male,48000,Canadian English,McGill,stereo mic,105.39814750995649,23.98801739657029
4867,./audio_data/mcgill/MJ/MJ60_08.wav,male,48000,Canadian English,McGill,stereo mic,102.84884442748422,12.803039468834658
4868,./audio_data/mcgill/MJ/MJ60_09.wav,male,48000,Canadian English,McGill,stereo mic,96.45439811317752,10.732984904934906
4869,./audio_data/mcgill/MJ/MJ56_08.wav,male,48000,Canadian English,McGill,stereo mic,102.50864966057277,12.739287946788508
4870,./audio_data/mcgill/MJ/MJ59_01.wav,male,48000,Canadian English,McGill,stereo mic,107.59826902412054,12.407824063231725
4871,./audio_data/mcgill/MJ/MJ57_04.wav,male,48000,Canadian English,McGill,stereo mic,100.20894369594048,13.672106210178045
4872,./audio_data/mcgill/MJ/MJ57_10.wav,male,48000,Canadian English,McGill,stereo mic,103.69817277534717,10.10637739994016
4873,./audio_data/mcgill/MJ/MJ55_01.wav,male,48000,Canadian English,McGill,stereo mic,106.5687604551018,10.993882399302631
4874,./audio_data/mcgill/MJ/MJ57_05.wav,male,48000,Canadian English,McGill,stereo mic,99.45498042107774,13.695925931663544
4875,./audio_data/mcgill/MJ/MJ59_02.wav,male,48000,Canadian English,McGill,stereo mic,98.95326451975917,12.80527900209666
4876,./audio_data/mcgill/MJ/MJ57_07.wav,male,48000,Canadian English,McGill,stereo mic,107.50758062245397,13.948870283734777
4877,./audio_data/mcgill/MJ/MJ55_02.wav,male,48000,Canadian English,McGill,stereo mic,104.01295932118973,11.313763540281482
4878,./audio_data/mcgill/MJ/MJ55_03.wav,male,48000,Canadian English,McGill,stereo mic,102.70153365091068,14.46335419245409
4879,./audio_data/mcgill/MJ/MJ57_06.wav,male,48000,Canadian English,McGill,stereo mic,101.33095768727974,11.836238405676992
4880,./audio_data/mcgill/MJ/MJ59_03.wav,male,48000,Canadian English,McGill,stereo mic,102.69637037569646,11.868930003562914
4881,./audio_data/mcgill/MJ/MJ57_02.wav,male,48000,Canadian English,McGill,stereo mic,99.92579020924695,12.836822824414572
4882,./audio_data/mcgill/MJ/MJ59_07.wav,male,48000,Canadian English,McGill,stereo mic,107.32466783588777,14.081865469404509
4883,./audio_data/mcgill/MJ/MJ55_07.wav,male,48000,Canadian English,McGill,stereo mic,101.11933019075582,13.58394107282713
4884,./audio_data/mcgill/MJ/MJ55_06.wav,male,48000,Canadian English,McGill,stereo mic,101.81533998181114,13.628697208087523
4885,./audio_data/mcgill/MJ/MJ59_06.wav,male,48000,Canadian English,McGill,stereo mic,108.37535561951657,13.120887247909002
4886,./audio_data/mcgill/MJ/MJ57_03.wav,male,48000,Canadian English,McGill,stereo mic,94.8586560220323,10.740241131665273
4887,./audio_data/mcgill/MJ/MJ57_01.wav,male,48000,Canadian English,McGill,stereo mic,100.30337552855575,16.008249609682792
4888,./audio_data/mcgill/MJ/MJ59_10.wav,male,48000,Canadian English,McGill,stereo mic,100.77673793318964,9.5070606830176
4889,./audio_data/mcgill/MJ/MJ59_04.wav,male,48000,Canadian English,McGill,stereo mic,108.5737007669971,16.20095327770159
4890,./audio_data/mcgill/MJ/MJ55_04.wav,male,48000,Canadian English,McGill,stereo mic,101.2852899669012,13.607827347353787
4891,./audio_data/mcgill/MJ/MJ55_10.wav,male,48000,Canadian English,McGill,stereo mic,109.44417793327924,13.926406386245219
4892,./audio_data/mcgill/MJ/MJ55_05.wav,male,48000,Canadian English,McGill,stereo mic,101.81914560103193,12.332131523453757
4893,./audio_data/mcgill/MJ/MJ59_05.wav,male,48000,Canadian English,McGill,stereo mic,103.4350148586457,12.700048437210679
4894,./audio_data/mcgill/MJ/MJ59_08.wav,male,48000,Canadian English,McGill,stereo mic,102.89120925221792,12.88094111141017
